Namespace(L1Loss=True, batch_size=4, buildA_true=True, clip=5, conv_channels=16, data='./data/solar_AL.txt', device='cuda:0', dilation_exponential=2, dropout=0.3, end_channels=64, epochs=30, gcn_depth=2, gcn_true=True, horizon=3, in_dim=1, layers=5, log_interval=2000, lr=0.0001, node_dim=40, normalize=2, num_nodes=137, num_split=1, optim='adam', propalpha=0.05, residual_channels=16, save='./models/model-solar-3.pt', seq_in_len=168, seq_out_len=1, skip_channels=32, step_size=100, subgraph_size=20, tanhalpha=3, weight_decay=1e-05)
The recpetive field size is 187
Number of model parameters is 347665
begin training
iter:  0 | loss: 9.282
iter:100 | loss: 4.484
iter:200 | loss: 1.380
iter:300 | loss: 2.679
iter:400 | loss: 1.934
iter:500 | loss: 3.115
iter:600 | loss: 0.922
iter:700 | loss: 0.066
iter:800 | loss: 1.235
iter:900 | loss: 0.094
iter:1000 | loss: 0.035
iter:1100 | loss: 1.492
iter:1200 | loss: 0.053
iter:1300 | loss: 1.168
iter:1400 | loss: 0.286
iter:1500 | loss: 0.654
iter:1600 | loss: 0.770
iter:1700 | loss: 0.716
iter:1800 | loss: 1.443
iter:1900 | loss: 0.986
iter:2000 | loss: 0.129
iter:2100 | loss: 0.385
iter:2200 | loss: 2.102
iter:2300 | loss: 0.341
iter:2400 | loss: 0.512
iter:2500 | loss: 0.898
iter:2600 | loss: 1.971
iter:2700 | loss: 1.317
iter:2800 | loss: 1.280
iter:2900 | loss: 0.399
iter:3000 | loss: 1.600
iter:3100 | loss: 0.762
iter:3200 | loss: 3.159
iter:3300 | loss: 0.990
iter:3400 | loss: 0.644
iter:3500 | loss: 1.223
iter:3600 | loss: 0.236
iter:3700 | loss: 1.120
iter:3800 | loss: 1.071
iter:3900 | loss: 0.253
iter:4000 | loss: 1.987
iter:4100 | loss: 0.424
iter:4200 | loss: 0.008
iter:4300 | loss: 0.711
iter:4400 | loss: 0.486
iter:4500 | loss: 0.843
iter:4600 | loss: 0.630
iter:4700 | loss: 0.531
iter:4800 | loss: 2.243
iter:4900 | loss: 1.032
iter:5000 | loss: 0.613
iter:5100 | loss: 0.495
iter:5200 | loss: 0.523
iter:5300 | loss: 0.808
iter:5400 | loss: 1.395
iter:5500 | loss: 1.540
iter:5600 | loss: 1.150
iter:5700 | loss: 1.633
iter:5800 | loss: 2.142
iter:5900 | loss: 2.039
iter:6000 | loss: 0.567
iter:6100 | loss: 0.018
iter:6200 | loss: 0.527
iter:6300 | loss: 0.242
iter:6400 | loss: 0.713
iter:6500 | loss: 0.028
iter:6600 | loss: 1.249
iter:6700 | loss: 0.156
iter:6800 | loss: 2.021
iter:6900 | loss: 0.706
iter:7000 | loss: 0.914
iter:7100 | loss: 1.719
iter:7200 | loss: 0.918
iter:7300 | loss: 0.896
iter:7400 | loss: 0.953
iter:7500 | loss: 0.249
iter:7600 | loss: 0.454
iter:7700 | loss: 1.821
iter:7800 | loss: 1.101
| end of epoch   1 | time: 832.97s | train_loss 1.0338 | valid rse 0.2517 | valid rae 0.1393 | valid corr  0.9763
iter:  0 | loss: 1.043
iter:100 | loss: 1.077
iter:200 | loss: 0.345
iter:300 | loss: 0.185
iter:400 | loss: 1.805
iter:500 | loss: 0.648
iter:600 | loss: 1.399
iter:700 | loss: 0.697
iter:800 | loss: 0.793
iter:900 | loss: 0.020
iter:1000 | loss: 0.489
iter:1100 | loss: 0.706
iter:1200 | loss: 0.391
iter:1300 | loss: 0.398
iter:1400 | loss: 0.858
iter:1500 | loss: 0.369
iter:1600 | loss: 0.450
iter:1700 | loss: 0.588
iter:1800 | loss: 2.107
iter:1900 | loss: 0.053
iter:2000 | loss: 1.666
iter:2100 | loss: 1.382
iter:2200 | loss: 1.310
iter:2300 | loss: 2.056
iter:2400 | loss: 0.559
iter:2500 | loss: 2.234
iter:2600 | loss: 2.039
iter:2700 | loss: 0.834
iter:2800 | loss: 1.648
iter:2900 | loss: 0.471
iter:3000 | loss: 0.379
iter:3100 | loss: 1.093
iter:3200 | loss: 0.441
iter:3300 | loss: 0.173
iter:3400 | loss: 1.109
iter:3500 | loss: 0.602
iter:3600 | loss: 0.017
iter:3700 | loss: 1.278
iter:3800 | loss: 0.898
iter:3900 | loss: 0.996
iter:4000 | loss: 0.046
iter:4100 | loss: 0.463
iter:4200 | loss: 0.690
iter:4300 | loss: 1.082
iter:4400 | loss: 0.692
iter:4500 | loss: 0.206
iter:4600 | loss: 0.004
iter:4700 | loss: 1.176
iter:4800 | loss: 0.253
iter:4900 | loss: 0.241
iter:5000 | loss: 0.442
iter:5100 | loss: 1.721
iter:5200 | loss: 0.659
iter:5300 | loss: 0.084
iter:5400 | loss: 0.956
iter:5500 | loss: 0.522
iter:5600 | loss: 0.780
iter:5700 | loss: 1.467
iter:5800 | loss: 1.061
iter:5900 | loss: 0.074
iter:6000 | loss: 0.414
iter:6100 | loss: 1.664
iter:6200 | loss: 0.238
iter:6300 | loss: 0.214
iter:6400 | loss: 0.793
iter:6500 | loss: 1.592
iter:6600 | loss: 0.918
iter:6700 | loss: 0.256
iter:6800 | loss: 1.033
iter:6900 | loss: 1.021
iter:7000 | loss: 0.295
iter:7100 | loss: 0.242
iter:7200 | loss: 1.203
iter:7300 | loss: 3.186
iter:7400 | loss: 0.263
iter:7500 | loss: 1.578
iter:7600 | loss: 1.687
iter:7700 | loss: 1.894
iter:7800 | loss: 1.016
| end of epoch   2 | time: 831.73s | train_loss 0.8796 | valid rse 0.2508 | valid rae 0.1342 | valid corr  0.9766
iter:  0 | loss: 2.332
iter:100 | loss: 0.247
iter:200 | loss: 1.168
iter:300 | loss: 0.760
iter:400 | loss: 1.487
iter:500 | loss: 0.132
iter:600 | loss: 0.345
iter:700 | loss: 1.325
iter:800 | loss: 0.670
iter:900 | loss: 0.307
iter:1000 | loss: 0.802
iter:1100 | loss: 0.819
iter:1200 | loss: 1.052
iter:1300 | loss: 0.477
iter:1400 | loss: 0.461
iter:1500 | loss: 1.118
iter:1600 | loss: 1.073
iter:1700 | loss: 0.303
iter:1800 | loss: 1.109
iter:1900 | loss: 0.501
iter:2000 | loss: 1.000
iter:2100 | loss: 0.261
iter:2200 | loss: 0.633
iter:2300 | loss: 0.722
iter:2400 | loss: 1.081
iter:2500 | loss: 1.218
iter:2600 | loss: 1.481
iter:2700 | loss: 0.413
iter:2800 | loss: 0.494
iter:2900 | loss: 0.063
iter:3000 | loss: 1.468
iter:3100 | loss: 0.887
iter:3200 | loss: 1.345
iter:3300 | loss: 1.730
iter:3400 | loss: 1.631
iter:3500 | loss: 0.952
iter:3600 | loss: 0.253
iter:3700 | loss: 0.825
iter:3800 | loss: 0.594
iter:3900 | loss: 1.456
iter:4000 | loss: 0.601
iter:4100 | loss: 1.451
iter:4200 | loss: 1.368
iter:4300 | loss: 0.998
iter:4400 | loss: 0.485
iter:4500 | loss: 1.646
iter:4600 | loss: 1.447
iter:4700 | loss: 0.965
iter:4800 | loss: 1.656
iter:4900 | loss: 1.455
iter:5000 | loss: 0.668
iter:5100 | loss: 0.762
iter:5200 | loss: 0.710
iter:5300 | loss: 0.380
iter:5400 | loss: 0.911
iter:5500 | loss: 0.868
iter:5600 | loss: 1.043
iter:5700 | loss: 1.414
iter:5800 | loss: 1.297
iter:5900 | loss: 1.394
iter:6000 | loss: 0.566
iter:6100 | loss: 0.615
iter:6200 | loss: 0.208
iter:6300 | loss: 0.562
iter:6400 | loss: 1.176
iter:6500 | loss: 0.005
iter:6600 | loss: 1.158
iter:6700 | loss: 2.508
iter:6800 | loss: 0.564
iter:6900 | loss: 1.105
iter:7000 | loss: 0.004
iter:7100 | loss: 0.294
iter:7200 | loss: 0.206
iter:7300 | loss: 1.154
iter:7400 | loss: 1.633
iter:7500 | loss: 0.029
iter:7600 | loss: 0.273
iter:7700 | loss: 1.083
iter:7800 | loss: 0.412
| end of epoch   3 | time: 831.99s | train_loss 0.8573 | valid rse 0.2500 | valid rae 0.1372 | valid corr  0.9768
iter:  0 | loss: 1.006
iter:100 | loss: 1.464
iter:200 | loss: 1.107
iter:300 | loss: 0.222
iter:400 | loss: 0.358
iter:500 | loss: 1.762
iter:600 | loss: 0.989
iter:700 | loss: 1.018
iter:800 | loss: 1.371
iter:900 | loss: 0.017
iter:1000 | loss: 0.490
iter:1100 | loss: 1.814
iter:1200 | loss: 1.946
iter:1300 | loss: 0.685
iter:1400 | loss: 0.181
iter:1500 | loss: 0.777
iter:1600 | loss: 0.284
iter:1700 | loss: 1.724
iter:1800 | loss: 0.583
iter:1900 | loss: 1.146
iter:2000 | loss: 1.084
iter:2100 | loss: 0.015
iter:2200 | loss: 0.449
iter:2300 | loss: 0.076
iter:2400 | loss: 0.110
iter:2500 | loss: 1.037
iter:2600 | loss: 1.660
iter:2700 | loss: 1.038
iter:2800 | loss: 1.119
iter:2900 | loss: 1.241
iter:3000 | loss: 0.053
iter:3100 | loss: 0.871
iter:3200 | loss: 0.452
iter:3300 | loss: 1.381
iter:3400 | loss: 0.633
iter:3500 | loss: 1.277
iter:3600 | loss: 0.216
iter:3700 | loss: 0.041
iter:3800 | loss: 0.459
iter:3900 | loss: 0.365
iter:4000 | loss: 1.497
iter:4100 | loss: 1.072
iter:4200 | loss: 2.459
iter:4300 | loss: 1.615
iter:4400 | loss: 1.941
iter:4500 | loss: 0.725
iter:4600 | loss: 0.016
iter:4700 | loss: 0.751
iter:4800 | loss: 0.720
iter:4900 | loss: 0.696
iter:5000 | loss: 1.461
iter:5100 | loss: 0.471
iter:5200 | loss: 0.059
iter:5300 | loss: 0.452
iter:5400 | loss: 0.001
iter:5500 | loss: 1.355
iter:5600 | loss: 1.424
iter:5700 | loss: 0.388
iter:5800 | loss: 1.648
iter:5900 | loss: 1.688
iter:6000 | loss: 1.172
iter:6100 | loss: 0.905
iter:6200 | loss: 0.013
iter:6300 | loss: 1.993
iter:6400 | loss: 1.301
iter:6500 | loss: 1.027
iter:6600 | loss: 0.790
iter:6700 | loss: 0.931
iter:6800 | loss: 1.572
iter:6900 | loss: 1.479
iter:7000 | loss: 2.017
iter:7100 | loss: 0.891
iter:7200 | loss: 0.279
iter:7300 | loss: 0.463
iter:7400 | loss: 0.921
iter:7500 | loss: 0.635
iter:7600 | loss: 1.272
iter:7700 | loss: 0.731
iter:7800 | loss: 0.039
| end of epoch   4 | time: 833.10s | train_loss 0.8396 | valid rse 0.2467 | valid rae 0.1297 | valid corr  0.9775
iter:  0 | loss: 0.015
iter:100 | loss: 1.547
iter:200 | loss: 0.637
iter:300 | loss: 0.150
iter:400 | loss: 1.490
iter:500 | loss: 1.782
iter:600 | loss: 1.256
iter:700 | loss: 0.598
iter:800 | loss: 0.558
iter:900 | loss: 0.014
iter:1000 | loss: 1.138
iter:1100 | loss: 0.049
iter:1200 | loss: 0.990
iter:1300 | loss: 0.549
iter:1400 | loss: 1.714
iter:1500 | loss: 0.652
iter:1600 | loss: 1.385
iter:1700 | loss: 0.885
iter:1800 | loss: 0.206
iter:1900 | loss: 0.948
iter:2000 | loss: 1.016
iter:2100 | loss: 0.579
iter:2200 | loss: 0.871
iter:2300 | loss: 0.560
iter:2400 | loss: 1.532
iter:2500 | loss: 0.923
iter:2600 | loss: 0.220
iter:2700 | loss: 0.798
iter:2800 | loss: 1.314
iter:2900 | loss: 0.735
iter:3000 | loss: 0.487
iter:3100 | loss: 0.491
iter:3200 | loss: 0.342
iter:3300 | loss: 1.077
iter:3400 | loss: 0.014
iter:3500 | loss: 1.007
iter:3600 | loss: 0.976
iter:3700 | loss: 0.048
iter:3800 | loss: 1.102
iter:3900 | loss: 0.029
iter:4000 | loss: 0.575
iter:4100 | loss: 0.390
iter:4200 | loss: 0.736
iter:4300 | loss: 0.427
iter:4400 | loss: 0.377
iter:4500 | loss: 0.006
iter:4600 | loss: 1.049
iter:4700 | loss: 0.911
iter:4800 | loss: 0.216
iter:4900 | loss: 1.950
iter:5000 | loss: 1.296
iter:5100 | loss: 0.311
iter:5200 | loss: 0.495
iter:5300 | loss: 0.197
iter:5400 | loss: 1.239
iter:5500 | loss: 1.879
iter:5600 | loss: 0.921
iter:5700 | loss: 0.932
iter:5800 | loss: 1.067
iter:5900 | loss: 0.684
iter:6000 | loss: 0.028
iter:6100 | loss: 1.213
iter:6200 | loss: 1.642
iter:6300 | loss: 0.811
iter:6400 | loss: 0.321
iter:6500 | loss: 0.171
iter:6600 | loss: 0.441
iter:6700 | loss: 0.322
iter:6800 | loss: 0.496
iter:6900 | loss: 1.185
iter:7000 | loss: 0.724
iter:7100 | loss: 0.433
iter:7200 | loss: 0.827
iter:7300 | loss: 1.049
iter:7400 | loss: 1.312
iter:7500 | loss: 0.539
iter:7600 | loss: 0.537
iter:7700 | loss: 1.316
iter:7800 | loss: 1.953
| end of epoch   5 | time: 833.91s | train_loss 0.8248 | valid rse 0.2434 | valid rae 0.1312 | valid corr  0.9778
test rse 0.1853 | test rae 0.0917 | test corr 0.9840
iter:  0 | loss: 1.230
iter:100 | loss: 0.213
iter:200 | loss: 0.498
iter:300 | loss: 0.144
iter:400 | loss: 1.015
iter:500 | loss: 1.904
iter:600 | loss: 1.031
iter:700 | loss: 0.136
iter:800 | loss: 0.525
iter:900 | loss: 0.322
iter:1000 | loss: 1.131
iter:1100 | loss: 0.615
iter:1200 | loss: 1.385
iter:1300 | loss: 0.362
iter:1400 | loss: 0.759
iter:1500 | loss: 1.689
iter:1600 | loss: 1.283
iter:1700 | loss: 1.826
iter:1800 | loss: 1.422
iter:1900 | loss: 1.395
iter:2000 | loss: 0.010
iter:2100 | loss: 1.706
iter:2200 | loss: 1.215
iter:2300 | loss: 0.256
iter:2400 | loss: 1.356
iter:2500 | loss: 1.030
iter:2600 | loss: 0.649
iter:2700 | loss: 1.096
iter:2800 | loss: 0.323
iter:2900 | loss: 0.403
iter:3000 | loss: 0.067
iter:3100 | loss: 1.294
iter:3200 | loss: 0.996
iter:3300 | loss: 1.079
iter:3400 | loss: 0.099
iter:3500 | loss: 1.378
iter:3600 | loss: 0.084
iter:3700 | loss: 0.541
iter:3800 | loss: 0.627
iter:3900 | loss: 0.978
iter:4000 | loss: 1.248
iter:4100 | loss: 1.096
iter:4200 | loss: 0.008
iter:4300 | loss: 1.038
iter:4400 | loss: 1.863
iter:4500 | loss: 0.991
iter:4600 | loss: 0.368
iter:4700 | loss: 0.860
iter:4800 | loss: 0.791
iter:4900 | loss: 0.365
iter:5000 | loss: 0.538
iter:5100 | loss: 0.602
iter:5200 | loss: 0.282
iter:5300 | loss: 0.219
iter:5400 | loss: 1.045
iter:5500 | loss: 0.410
iter:5600 | loss: 1.085
iter:5700 | loss: 0.724
iter:5800 | loss: 0.529
iter:5900 | loss: 0.605
iter:6000 | loss: 0.456
iter:6100 | loss: 1.220
iter:6200 | loss: 0.310
iter:6300 | loss: 1.416
iter:6400 | loss: 1.488
iter:6500 | loss: 1.827
iter:6600 | loss: 0.978
iter:6700 | loss: 1.059
iter:6800 | loss: 0.806
iter:6900 | loss: 2.248
iter:7000 | loss: 1.158
iter:7100 | loss: 1.633
iter:7200 | loss: 0.641
iter:7300 | loss: 0.601
iter:7400 | loss: 1.128
iter:7500 | loss: 0.004
iter:7600 | loss: 1.111
iter:7700 | loss: 0.929
iter:7800 | loss: 0.898
| end of epoch   6 | time: 835.19s | train_loss 0.8161 | valid rse 0.2423 | valid rae 0.1272 | valid corr  0.9781
iter:  0 | loss: 0.401
iter:100 | loss: 0.977
iter:200 | loss: 0.983
iter:300 | loss: 0.571
iter:400 | loss: 0.934
iter:500 | loss: 0.837
iter:600 | loss: 1.318
iter:700 | loss: 1.197
iter:800 | loss: 0.546
iter:900 | loss: 0.921
iter:1000 | loss: 1.202
iter:1100 | loss: 0.594
iter:1200 | loss: 0.467
iter:1300 | loss: 0.281
iter:1400 | loss: 0.883
iter:1500 | loss: 0.572
iter:1600 | loss: 1.046
iter:1700 | loss: 1.603
iter:1800 | loss: 1.048
iter:1900 | loss: 0.438
iter:2000 | loss: 0.281
iter:2100 | loss: 0.319
iter:2200 | loss: 0.003
iter:2300 | loss: 0.015
iter:2400 | loss: 0.414
iter:2500 | loss: 0.264
iter:2600 | loss: 0.440
iter:2700 | loss: 1.312
iter:2800 | loss: 2.102
iter:2900 | loss: 0.879
iter:3000 | loss: 0.004
iter:3100 | loss: 0.722
iter:3200 | loss: 0.445
iter:3300 | loss: 1.038
iter:3400 | loss: 0.947
iter:3500 | loss: 0.032
iter:3600 | loss: 1.392
iter:3700 | loss: 1.625
iter:3800 | loss: 1.008
iter:3900 | loss: 0.133
iter:4000 | loss: 0.579
iter:4100 | loss: 1.029
iter:4200 | loss: 0.616
iter:4300 | loss: 1.022
iter:4400 | loss: 0.139
iter:4500 | loss: 0.872
iter:4600 | loss: 0.796
iter:4700 | loss: 0.211
iter:4800 | loss: 1.220
iter:4900 | loss: 1.466
iter:5000 | loss: 0.743
iter:5100 | loss: 0.740
iter:5200 | loss: 0.449
iter:5300 | loss: 0.517
iter:5400 | loss: 0.081
iter:5500 | loss: 0.621
iter:5600 | loss: 1.705
iter:5700 | loss: 1.694
iter:5800 | loss: 0.775
iter:5900 | loss: 0.602
iter:6000 | loss: 0.473
iter:6100 | loss: 0.926
iter:6200 | loss: 0.604
iter:6300 | loss: 1.585
iter:6400 | loss: 0.584
iter:6500 | loss: 0.974
iter:6600 | loss: 0.906
iter:6700 | loss: 1.109
iter:6800 | loss: 1.516
iter:6900 | loss: 0.868
iter:7000 | loss: 1.091
iter:7100 | loss: 0.620
iter:7200 | loss: 2.112
iter:7300 | loss: 0.937
iter:7400 | loss: 1.279
iter:7500 | loss: 1.173
iter:7600 | loss: 0.002
iter:7700 | loss: 0.674
iter:7800 | loss: 0.676
| end of epoch   7 | time: 832.58s | train_loss 0.8087 | valid rse 0.2432 | valid rae 0.1269 | valid corr  0.9779
iter:  0 | loss: 0.638
iter:100 | loss: 0.551
iter:200 | loss: 0.387
iter:300 | loss: 0.226
iter:400 | loss: 1.031
iter:500 | loss: 0.681
iter:600 | loss: 1.002
iter:700 | loss: 0.417
iter:800 | loss: 1.220
iter:900 | loss: 1.720
iter:1000 | loss: 0.782
iter:1100 | loss: 0.059
iter:1200 | loss: 1.915
iter:1300 | loss: 0.867
iter:1400 | loss: 0.490
iter:1500 | loss: 1.229
iter:1600 | loss: 1.352
iter:1700 | loss: 0.812
iter:1800 | loss: 0.012
iter:1900 | loss: 0.016
iter:2000 | loss: 0.531
iter:2100 | loss: 0.755
iter:2200 | loss: 0.620
iter:2300 | loss: 3.595
iter:2400 | loss: 0.637
iter:2500 | loss: 0.755
iter:2600 | loss: 0.215
iter:2700 | loss: 0.263
iter:2800 | loss: 1.034
iter:2900 | loss: 0.696
iter:3000 | loss: 0.862
iter:3100 | loss: 0.769
iter:3200 | loss: 1.077
iter:3300 | loss: 1.058
iter:3400 | loss: 0.479
iter:3500 | loss: 1.984
iter:3600 | loss: 0.202
iter:3700 | loss: 0.795
iter:3800 | loss: 1.485
iter:3900 | loss: 0.771
iter:4000 | loss: 0.679
iter:4100 | loss: 1.549
iter:4200 | loss: 0.929
iter:4300 | loss: 0.680
iter:4400 | loss: 1.732
iter:4500 | loss: 1.696
iter:4600 | loss: 1.452
iter:4700 | loss: 0.255
iter:4800 | loss: 0.703
iter:4900 | loss: 0.476
iter:5000 | loss: 0.987
iter:5100 | loss: 0.612
iter:5200 | loss: 1.935
iter:5300 | loss: 1.041
iter:5400 | loss: 0.264
iter:5500 | loss: 0.533
iter:5600 | loss: 0.212
iter:5700 | loss: 0.576
iter:5800 | loss: 0.980
iter:5900 | loss: 0.491
iter:6000 | loss: 1.274
iter:6100 | loss: 0.936
iter:6200 | loss: 0.726
iter:6300 | loss: 2.010
iter:6400 | loss: 0.900
iter:6500 | loss: 2.423
iter:6600 | loss: 0.493
iter:6700 | loss: 2.080
iter:6800 | loss: 0.321
iter:6900 | loss: 0.005
iter:7000 | loss: 1.968
iter:7100 | loss: 0.901
iter:7200 | loss: 1.296
iter:7300 | loss: 0.662
iter:7400 | loss: 0.266
iter:7500 | loss: 0.199
iter:7600 | loss: 0.716
iter:7700 | loss: 0.007
iter:7800 | loss: 1.110
| end of epoch   8 | time: 833.49s | train_loss 0.8032 | valid rse 0.2420 | valid rae 0.1265 | valid corr  0.9783
iter:  0 | loss: 1.107
iter:100 | loss: 0.860
iter:200 | loss: 0.027
iter:300 | loss: 0.603
iter:400 | loss: 1.504
iter:500 | loss: 0.972
iter:600 | loss: 2.040
iter:700 | loss: 0.980
iter:800 | loss: 1.752
iter:900 | loss: 0.939
iter:1000 | loss: 0.133
iter:1100 | loss: 1.505
iter:1200 | loss: 0.108
iter:1300 | loss: 0.002
iter:1400 | loss: 0.891
iter:1500 | loss: 1.034
iter:1600 | loss: 1.071
iter:1700 | loss: 0.002
iter:1800 | loss: 0.406
iter:1900 | loss: 0.296
iter:2000 | loss: 0.310
iter:2100 | loss: 0.359
iter:2200 | loss: 0.634
iter:2300 | loss: 0.002
iter:2400 | loss: 0.708
iter:2500 | loss: 0.325
iter:2600 | loss: 0.541
iter:2700 | loss: 0.189
iter:2800 | loss: 0.060
iter:2900 | loss: 0.843
iter:3000 | loss: 0.852
iter:3100 | loss: 0.752
iter:3200 | loss: 1.001
iter:3300 | loss: 1.137
iter:3400 | loss: 1.245
iter:3500 | loss: 1.276
iter:3600 | loss: 0.616
iter:3700 | loss: 0.934
iter:3800 | loss: 0.396
iter:3900 | loss: 0.572
iter:4000 | loss: 0.166
iter:4100 | loss: 0.483
iter:4200 | loss: 0.955
iter:4300 | loss: 2.491
iter:4400 | loss: 0.300
iter:4500 | loss: 0.837
iter:4600 | loss: 0.006
iter:4700 | loss: 0.275
iter:4800 | loss: 0.374
iter:4900 | loss: 0.455
iter:5000 | loss: 1.157
iter:5100 | loss: 1.118
iter:5200 | loss: 0.883
iter:5300 | loss: 0.744
iter:5400 | loss: 0.739
iter:5500 | loss: 0.751
iter:5600 | loss: 0.543
iter:5700 | loss: 1.038
iter:5800 | loss: 0.806
iter:5900 | loss: 1.386
iter:6000 | loss: 0.704
iter:6100 | loss: 1.376
iter:6200 | loss: 0.123
iter:6300 | loss: 0.262
iter:6400 | loss: 1.895
iter:6500 | loss: 1.227
iter:6600 | loss: 0.880
iter:6700 | loss: 0.609
iter:6800 | loss: 0.527
iter:6900 | loss: 0.020
iter:7000 | loss: 1.545
iter:7100 | loss: 1.678
iter:7200 | loss: 1.207
iter:7300 | loss: 0.222
iter:7400 | loss: 0.267
iter:7500 | loss: 0.659
iter:7600 | loss: 1.079
iter:7700 | loss: 0.099
iter:7800 | loss: 0.714
| end of epoch   9 | time: 834.57s | train_loss 0.7988 | valid rse 0.2401 | valid rae 0.1245 | valid corr  0.9787
iter:  0 | loss: 0.816
iter:100 | loss: 0.600
iter:200 | loss: 1.418
iter:300 | loss: 0.686
iter:400 | loss: 0.203
iter:500 | loss: 0.996
iter:600 | loss: 0.319
iter:700 | loss: 1.166
iter:800 | loss: 0.755
iter:900 | loss: 0.573
iter:1000 | loss: 1.103
iter:1100 | loss: 0.615
iter:1200 | loss: 0.449
iter:1300 | loss: 0.298
iter:1400 | loss: 0.720
iter:1500 | loss: 1.098
iter:1600 | loss: 1.720
iter:1700 | loss: 0.698
iter:1800 | loss: 0.259
iter:1900 | loss: 0.083
iter:2000 | loss: 0.884
iter:2100 | loss: 0.089
